cuenta||partido||tweet
PSOE||psoe||Se puede hacer de otra manera. Tenemos un presupuesto alternativo que prevé más ingresos para beneficiar a más de 16 millones de personas, 4 de ellos, jóvenes.Si quieres saber más sobre nuestros #PGE alternativos, lee aquí 👉 https://t.co/WjWf6MfKVv#HagamosUnPaísMejor https://t.co/EELPz1wWIg
PSOE||psoe||Nuestros presupuestos alternativos no dejan a nadie atrás. Para ayudar a los que más han sufrido la crisis, más ingresos:15% de tipo mínimo para las grandes empresas y aumento del IRPF para los que ingresan más 150.000 €.Mira aquí 👉 https://t.co/WjWf6MxlN3#HagamosUnPaísMejor https://t.co/1o260QBrVc
PSOE||psoe||🗣 @sanchezcastejon Queda un año. Trabajemos mucho y sin descanso para seguir conquistando derechos, defendiendo lo público y #HagamosUnPaísMejor con más alcaldes y alcaldesas socialistas.
PSOE||psoe||🗣 @sanchezcastejon #HagamosUnPaísMejor y hagamos unos #PGE redistributivos. Lucharemos por extirpar la pobreza infantil. Los presupuestos de las derechas recortan 1.300 millones de euros en combatir la pobreza que sufren millones de niños en nuestro país.
PSOE||psoe||🗣 @sanchezcastejon Con 30 años, los españoles no pueden se pueden emancipar. Con 50, corren el riesgo de ser parados de larga duración y con 70, sufrirán la dictadura del 0,25% en sus pensiones. Esta es la España que quieren Rajoy y Ciudadanos.#HagamosUnPaísMejor
PSOE||psoe||🗣 @sanchezcastejon Casos como el de Cifuentes lo que hacen es reirse del esfuerzo de los estudiantes que se han sacado sus títulos y reirse del esfuerzo de sus padres para pagarles sus estudios.#HagamosUnPaísMejor
PSOE||psoe||🗣 @sanchezcastejon Hay que derogar el real decreto que aumentó el copago sanitario y expulsó a 900.000 personas del sistema público de salud. Con este decreto, los ciudadanos pasan a ser asegurados.#HagamosUnPaísMejor
PSOE||psoe||🗣 @sanchezcastejon Algunos se empeñan en sacarse másters en corrupción, pero suspenden en asignaturas fundamentales como defender el patrimonio público y el Estado del Bienestar.#HagamosUnPaísMejor
PSOE||psoe||🗣 @sanchezcastejon Ahora que muchos batallan por ser más patriotas, la patria de los socialistas es hacer políticas para blindar nuestro compromiso con la sanidad pública. Con los socialistas, la sanidad será derecho fundamental en la Constitución.#HagamosUnPaísMejor
PSOE||psoe||🗣 @sanchezcastejon Quería venir a festejar un éxito colectivo como es recuperar para todos lo que el PP puso en manos de unos pocos: devolver el hospital de Alzira a lo público. Alzira es ejemplo de lo transfirmador de la política.#HagamosUnPaísMejor
PSOE||psoe||🗣 @ximopuig Qué bueno sería para todos que Ángel Gabilondo fuera el presidente de la comunidad de Madrid. Hay que devolver la credibilidad a la política.#HagamosUnPaisMejor
PSOE||psoe||🗣 Interviene @ximopuig La sanidad pública debe figurar en la Constitución como derecho fundamental. Y con la reversión del “modelo Alzira”, estamos haciendo un país mejor.#HagamosUnPaísMejor
PSOE||psoe||📡 EN DIRECTO - Desde Alzira, acto con militantes👉🏼 @sanchezcastejon 👉🏼 @ximopuig Lo puedes seguir por aquí 👇🏼👇🏼👇🏼📹 https://t.co/lUXPpiyGBV📲 https://t.co/X9WT6YTPvA https://t.co/czt6MTqoV9
PSOE||psoe||🏨 Esta tarde, desde las 19:00h, @sanchezcastejon 🗣 interviene desde Alzira (València) junto a @ximopuig . 📹 https://t.co/lUXPpiyGBVHace unos días, los socialistas devolvimos a manos públicas el hospital que el PP privatizó con el ‘modelo Alzira’ 👇🏼https://t.co/tOxBKrebJG
PSOE||psoe||En Alzira, momentos antes de comenzar el acto público, @sanchezcastejon se ha reunido con colectivos de pensionistas. Les explicamos por qué hay que retornar al IPC para que tengamos ahora y en el futuro #PensionesDignas . https://t.co/VscnHwRMuW
PSOE||psoe||⏰ A partir de las 19:00h, acto de @sanchezcastejon desde Alzira con @ximopuig . 📍Casa de la Cultura d’Alzira@SocialistesVal Lo puedes seguir en nuestros canales👇🏼👇🏼👇🏼📹 https://t.co/lUXPpiyGBV📲 https://t.co/X9WT6YTPvA
PSOE||psoe||Proponemos una alternativa de presupuestos moderadamente expansiva para alcanzar 3 objetivos: crecimiento, justicia social y sostenibilidad ambiental.Conoce nuestra propuesta de presupuestos 👉 https://t.co/WjWf6MfKVv#HagamosUnPaísMejor https://t.co/6NfcA4Ukwv
PSOE||psoe||Frente a un Estado del Bienestar low cost, el que quiere y persiguen las derechas de este país, proponemos unos #PGE alternativos con un aumento de 8.000 milones de euros para impulsar el gasto social.Lee más aquí 👉 https://t.co/WjWf6MfKVv#HagamosUnPaísMejor https://t.co/3NiPOLTbM8
PSOE||psoe||📚 ¿La educación en los #PGE de las derechas? Castigada. Abandonada. Congelada. Los presupuestos alternativos que hemos presentado prevén un aumento de la inversión educativa del 35% https://t.co/PLLpmKsPLAEscucha a ▶️ @luzseijo https://t.co/3ikXW2gl5O
PSOE||psoe||Nuestra propuesta presupuestaria alternativa a los #PGE de las derechas plantea modernizar nuestra economía colocando a la ciencia y a la I+D+i como su columna vertebral. Planteamos un 2,5% del PIB en 3 años.¿Quieres saber más? 👉 https://t.co/WjWf6MxlN3#HagamosUnPaísMejor https://t.co/9yFKMLAfyA
PSOE||psoe||Tenemos unos presupuestos alternativos a los de Rajoy y Rivera. Una nuevo contrato social para conseguir un país con crecimiento, sostenibilidad y justicia social. Para saber más 👉 https://t.co/WjWf6MfKVv#HagamosUnPaísMejor https://t.co/Cp7itrwYKP
PSOE||psoe||🏥 Hoy, en el Día de la Atención Primaria, apoyamos los 10 objetivos del Foro de Médicos para una Atención Primaria de Calidad. Escucha a @luisacarcedo 👇#PrimariaDePrimera https://t.co/atBroV34Lb
PSOE||psoe||💪💪💪¡Por unanimidad! Sale adelante en el @Congreso_Es nuestra proposición de Ley de Igualdad de Trato y No Discriminación, un compromiso con la igualdad plena 👇  https://t.co/TGg3sYMLZV#PorLaIgualdadDeTrato https://t.co/rp3QdvUEgI
PSOE||psoe||🏛️ A los ayuntamientos, lentejas. El gobierno de Rajoy sigue asfixiando a las corporaciones locales. El decreto que ha convalidado hoy para reinvertir el superávit es un parche.Lo cuenta @ssumelzo  👇👇👇https://t.co/eoOaVthPEF#ReinversiónSuperávitEELL https://t.co/9YzlNxiIs9
PSOE||psoe||🔬 Este gobierno maltrata a los científicos y a los investigadores. Sus #PGE vuelven a demostrarlo. No hay para ciencia en los presupuestos. Y frente al éxodo de talento científico, tan solo prevén el regreso de 100 investigadores. Te cuenta más @franciscopolo 👇👇👇 https://t.co/pKifO180VN
PSOE||psoe||📺 Sigue la participación de @jmrdezuribes en el @debatedela1_tve. Síguelo aquí https://t.co/5LJNoioiU9 https://t.co/t0QuCWg2pe
PSOE||psoe||🎙️Sigue la entrevista a @EscuderoManu en @24horas_rne https://t.co/QYxie4JZOB https://t.co/JKmOA4nIg4
PSOE||psoe||🎙️ Hoy en @24horas_rne entrevista a @EscuderoManu. Síguela a partir de las 23:20h (una hora menos en Canarias) https://t.co/9K1PpaqEyl
PSOE||psoe||📺 @jmrdezuribes participa esta noche en el @debatedela1_tve. Síguelo a partir de la 1h (una hora menos en Canarias) https://t.co/d5pVVMqJw3
PSOE||psoe||▶️ La I+D+i es la cenicienta, la gran olvidada, de las derechas en sus presupuestos. Planteamos un horizonte de mejora en tres años para que represente el 2,5% del PIB. Hoy es el 1,1%. #HagamosUnPaísMejorhttps://t.co/ma0hUfTGQG https://t.co/BcSC9cjcIw
PSOE||psoe||▶️ El modelo de sociedad que están planteando las derechas quiere crecimiento low cost para un estado del bienestar low cost. #HagamosUnPaísMejor https://t.co/uGcf1kXbsQ
PSOE||psoe||Planteamos elevar el tipo impositivo de los grupos empresariales a un mínimo del 15% y los tramos del IRPF a aquellas personas que ganen más de 150.000€. #HagamosUnPaísMejorhttps://t.co/ma0hUfTGQG https://t.co/YFzgdBHn7Q
PSOE||psoe||Nuestra propuesta presupuestaria plantea un aumento presupuestario de en torno a 8.000 millones de euros sobre lo establecido en el anteproyecto de ley de PGE. Planteamos unos presupuestos moderadamente expansivos. #HagamosUnPaísMejorhttps://t.co/ma0hUgbifg https://t.co/Epve3apvEb
PSOE||psoe||La inversión pública en nuestra propuesta presupuestaria va destinada fundamentalmente a tres aspectos: crecimiento, justicia social y sostenibilidad ambiental. #HagamosUnPaísMejorhttps://t.co/ma0hUfTGQG https://t.co/1sremNVAIY
PSOE||psoe||😡 Las derechas no quieren hablar de la pobreza. Nosotros luchamos contra ella. #HagamosUnPaísMejorhttps://t.co/ma0hUfTGQG https://t.co/wE90mLE7uQ
PSOE||psoe||👉 Nuestra alternativa presupuestaria beneficiaría directamente a 16.200.000 personas, de las cuales 4 millones serían jóvenes. #HagamosUnPaísMejorhttps://t.co/ma0hUfTGQG https://t.co/P0AZsFMrzz
PSOE||psoe||📚 La educación debe ser la joya de la corona. Nuestro compromiso es apoyar la política educativa pública en nuestro país. Lo reflejamos en nuestra propuesta presupuestaria.  #HagamosUnPaísMejorhttps://t.co/ma0hUgbifg https://t.co/oWo6Myqc2b
PSOE||psoe||▶️ Garantizar que este país crece haciendo las cosas mejor. No más baratas. Que es el plan de las derechas en sus presupuestos. Queremos aumentar la inversión en I+D+i #HagamosUnPaísMejorhttps://t.co/ma0hUgbifg https://t.co/lWyXbZjnYy
PSOE||psoe||▶️ Planteamos una política de vivienda, que está olvidada por este Gobierno, para crear 52.000 pisos en alquiler para jóvenes en nuestro país. #HagamosUnPaísMejorhttps://t.co/ma0hUfTGQG https://t.co/pW1ZOjzTl0
PSOE||psoe||▶️ Planteamos una apuesta decidida por la igualdad de género, y elevar el permiso de paternidad a 6 semanas y ofrecer un horizonte de mejora de la prestación no contributiva de maternidad. #HagamosUnPaísMejorhttps://t.co/ma0hUfTGQG https://t.co/Xitp0HmFfG
PSOE||psoe||▶️ Nuestra propuesta presupuestaria nos acerca a Europa. El planteamiento de las derechas es alejarnos de los parámetros europeos. #HagamosUnPaísMejor https://t.co/BEiS5xfKTl
PSOE||psoe||▶️ Planteamos una propuesta moderadamente expansiva, que aúna ambición y realismo y que nos acerca a Europa. #HagamosUnPaisMejor https://t.co/M5R6OTrUVq
PSOE||psoe||▶️ Al final, la senda de reducción de déficit público ha sido a costa de recortar el gasto social, el gasto productivo; de no abrir el debate riguroso que necesita este país sobre los ingresos públicos. #HagamosUnPaísMejor https://t.co/STd3McBJVW
PSOE||psoe||▶️ El modelo de sociedad que están planteando las derechas quiere crecimiento low cost para un estado del bienestar low cost. #HagamosUnPaísMejor https://t.co/1vuvG9JEyo
PSOE||psoe||▶️ “Planteamos un nuevo contrato social para conseguir un país mejor en el que haya crecimiento, justicia social y sostenibilidad”. @sanchezcastejon sobre nuestra propuesta presupuestaria.#HagamosUnPaisMejor https://t.co/1zoePjxEUU
PSOE||psoe||🔴 @sanchezcastejon Este es el proyecto de país con letras, con números, con espíritu progresista y europeísta que necesita nuestra país.  #HagamosUnPaísMejor
PSOE||psoe||🔴 @sanchezcastejon  Aumento del 35% del presupuesto del Ministerio de Educación, aumento de la partida de becas para llegar a 300.000 estudiantes y la creación de 106.000 nuevas plazas públicas para niños y niñas de 0 a 3 años. #HagamosUnPaísMejor
PSOE||psoe||🔴 @sanchezcastejon #HagamosUnPaísMejor: esta es la alternativa, no solo presupuestaria, también social. Un nuevo contrato social: que haya crecimiento, que haya justicia social y que haya sostenibilidad.
PSOE||psoe||🔴 @sanchezcastejon Presentamos nuestra alternativa presupuestaria que van a servir para sustanciar nuestra enmienda a la totalidad a los presupuestos. #HagamosUnPaísMejor
PSOE||psoe||🔴 @sanchezcastejon El modelo de sociedad que están planteando las derechas quiere crecimiento low cost para un estado del bienestar low cost. #HagamosUnPaísMejor
PSOE||psoe||📡 EN DIRECTO - Rueda de prensa de @sanchezcastejon para presentar la alternativa presupuestaria del PSOE. Síguelo en nuestros canales 👇👇👇📹 https://t.co/rHqmsrvKmU📲 https://t.co/GKSkVTjODj🤳 #HagamosUnPaísMejor
PSOE||psoe||⏰ A partir de las 12:30h (una hora menos en Canarias), rueda de prensa de @sanchezcastejon para presentar la alternativa presupuestaria del PSOE. Síguelo en nuestros canales 👇👇👇📹 https://t.co/rHqmsrvKmU📲 https://t.co/kAey1IcGsr https://t.co/UUF9Fwyfy5
PSOE||psoe||🏛️ "Usted no quiere ser ministro de ciencia y eso es una pésima noticia. Los datos de ejecución dicen que del presupuesto de I+D+i solo se ejecutó 1 de cada 3€. Su gobierno no cree en la ciencia e intenta engañarnos; por eso no apoyamos los PGE" @mariagv en #sesiondecontrol https://t.co/Nsrcfysa6w
PSOE||psoe||Carmen Cuello pide a la ministra Montserrat que “se tome en serio el Pacto de Estado contra la violencia de género” y cumpla con los 200 millones en los PGE https://t.co/oDMi1sIAgG
PSOE||psoe||"Rivera debería entender que si Cifuentes no puede presidir la Comunidad de Madrid, tampoco puede hacerlo ninguno de los que la defienden y ovacionan"Esto de @Adrilastra en @elconfidencial 👇👇👇https://t.co/WVM7mBhHsM https://t.co/qstOCM1TLZ
PSOE||psoe||🏛️ @AmbBatet "Tiene en sus manos defender la universidad pública española y sus alumnos, y desacreditar el uso de poder en pro de intereses particulares."#sesiondecontrol https://t.co/xOKVz5Tlw6
PSOE||psoe||🏛️ @LasarteJavier "Han perdonado miles de millones a los más insolidarios".#sesiondecontrol https://t.co/QxIBlwoF3X
PSOE||psoe||🏛️ @mariagv pregunta al Ministro de Economía por qué no se han ejecutado los créditos presupuestarios en I+D+i.#sesiondecontrol https://t.co/mlpIkRtKKH
PSOE||psoe||🏛️ @CarmenRCuello pregunta a la ministra de Sanidad por qué los Presupuestos no incluyen los compromisos presupuestarios del Pacto deEstado en materia de violencia de género.#sesiondecontrol https://t.co/eyllocOXYJ
PSOE||psoe||🏛️ @Adrilastra "No son los presupuestos que necesita la sociedad española, sino los que necesita Rajoy para mantenerse en el poder con el apoyo de Ciudadanos". #sesiondecontrol https://t.co/K7xxdrYnTe
PSOE||psoe||🏛️ "Los beneficios, para las empresas, pero el rescate de las autopistas quebradas lo tienen que pagar todos los españoles" pregunta de @CesarJRamos al ministro de Fomento.#sesiondecontrol https://t.co/DTwHbRIh3a
PSOE||psoe||🏛️ @AmbBatet pregunta si el Gobierno piensa actuar para defender el prestigio de las Universidades públicas.#sesiondecontrol https://t.co/wGtmcQv0zl
